Ref_Date,GEO,PRO,PIP,STA,Vector,Coordinate,Value
2017/11,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Cubic metres,v107705404,5.2.5.1,0.0
2017/12,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Cubic metres,v107705404,5.2.5.1,0.0
2018/01,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Cubic metres,v107705404,5.2.5.1,0.0
2018/02,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Cubic metres,v107705404,5.2.5.1,0.0
2016/03,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2016/04,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2016/05,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2016/06,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2016/07,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2016/08,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2016/09,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2016/10,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2016/11,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2016/12,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2017/01,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2017/02,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2017/03,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2017/04,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2017/05,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2017/06,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2017/07,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2017/08,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2017/09,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2017/10,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2017/11,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2017/12,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2018/01,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2018/02,Saskatchewan,"Propane, butane, and other products",Deliveries to refineries,Barrels,v107705405,5.2.5.2,0.0
2016/03,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,384468.0
2016/04,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,309610.0
2016/05,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,360095.0
2016/06,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,323724.0
2016/07,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,351307.0
2016/08,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,397749.0
2016/09,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,330092.0
2016/10,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,396284.0
2016/11,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,332754.0
2016/12,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,353708.0
2017/01,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,317372.0
2017/02,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,330166.0
2017/03,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,363619.0
2017/04,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,355213.0
2017/05,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,332200.0
2017/06,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,392930.0
2017/07,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,373772.0
2017/08,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,420426.0
2017/09,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,434872.0
2017/10,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,371755.0
2017/11,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,308810.0
2017/12,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,404229.0
2018/01,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,326260.0
2018/02,Saskatchewan,"Propane, butane, and other products",Other deliveries,Cubic metres,v107705406,5.2.6.1,398088.0
2016/03,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2418227.0
2016/04,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,1947385.0
2016/05,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2264926.0
2016/06,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2036159.0
2016/07,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2209651.0
2016/08,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2501762.0
2016/09,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2076213.0
2016/10,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2492547.0
2016/11,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2092956.0
2016/12,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2224753.0
2017/01,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,1996206.0
2017/02,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2076678.0
2017/03,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2287091.0
2017/04,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2234219.0
2017/05,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2089472.0
2017/06,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2471451.0
2017/07,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2350951.0
2017/08,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2644395.0
2017/09,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2735258.0
2017/10,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2338265.0
2017/11,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,1942353.0
2017/12,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2542520.0
2018/01,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2052110.0
2018/02,Saskatchewan,"Propane, butane, and other products",Other deliveries,Barrels,v107705407,5.2.6.2,2503894.0
2016/03,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,536040.0
2016/04,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,541942.0
2016/05,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,548997.0
2016/06,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,552440.0
2016/07,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,538299.0
2016/08,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,500017.0
2016/09,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,511526.0
2016/10,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,522036.0
2016/11,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,521679.0
2016/12,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,499844.0
2017/01,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,493366.0
2017/02,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,515190.0
2017/03,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,310265.0
2017/04,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,303498.0
2017/05,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,328755.0
2017/06,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,319876.0
2017/07,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,312635.0
2017/08,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,493205.0
2017/09,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,529834.0
2017/10,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,553143.0
2017/11,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,553143.0
2017/12,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,553143.0
2018/01,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,513233.0
2018/02,Saskatchewan,"Propane, butane, and other products",Opening inventory,Cubic metres,v107705408,5.2.7.1,513173.0
2016/03,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,3371583.0
2016/04,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,3408707.0
2016/05,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,3453081.0
2016/06,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,3474737.0
2016/07,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,3385793.0
2016/08,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,3145007.0
2016/09,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,3217396.0
2016/10,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,3283502.0
2016/11,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,3281257.0
2016/12,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,3143919.0
2017/01,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,3103173.0
2017/02,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,3240442.0
2017/03,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,1951505.0
2017/04,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,1908942.0
2017/05,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,2067803.0
2017/06,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,2011956.0
2017/07,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,1966412.0
2017/08,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,3102161.0
2017/09,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,3332550.0
2017/10,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,3479159.0
2017/11,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,3479159.0
2017/12,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,3479159.0
2018/01,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,3228133.0
2018/02,Saskatchewan,"Propane, butane, and other products",Opening inventory,Barrels,v107705409,5.2.7.2,3227756.0
2016/03,Saskatchewan,"Propane, butane, and other products",Closing inventory,Cubic metres,v107705410,5.2.8.1,541942.0
2016/04,Saskatchewan,"Propane, butane, and other products",Closing inventory,Cubic metres,v107705410,5.2.8.1,548997.0
2016/05,Saskatchewan,"Propane, butane, and other products",Closing inventory,Cubic metres,v107705410,5.2.8.1,552440.0
2016/06,Saskatchewan,"Propane, butane, and other products",Closing inventory,Cubic metres,v107705410,5.2.8.1,538299.0
2016/07,Saskatchewan,"Propane, butane, and other products",Closing inventory,Cubic metres,v107705410,5.2.8.1,500017.0
2016/08,Saskatchewan,"Propane, butane, and other products",Closing inventory,Cubic metres,v107705410,5.2.8.1,511526.0
2016/09,Saskatchewan,"Propane, butane, and other products",Closing inventory,Cubic metres,v107705410,5.2.8.1,522036.0
2016/10,Saskatchewan,"Propane, butane, and other products",Closing inventory,Cubic metres,v107705410,5.2.8.1,521679.0
2016/11,Saskatchewan,"Propane, butane, and other products",Closing inventory,Cubic metres,v107705410,5.2.8.1,499844.0
2016/12,Saskatchewan,"Propane, butane, and other products",Closing inventory,Cubic metres,v107705410,5.2.8.1,493366.0
2017/01,Saskatchewan,"Propane, butane, and other products",Closing inventory,Cubic metres,v107705410,5.2.8.1,515190.0
2017/02,Saskatchewan,"Propane, butane, and other products",Closing inventory,Cubic metres,v107705410,5.2.8.1,310265.0
2017/03,Saskatchewan,"Propane, butane, and other products",Closing inventory,Cubic metres,v107705410,5.2.8.1,303498.0
2017/04,Saskatchewan,"Propane, butane, and other products",Closing inventory,Cubic metres,v107705410,5.2.8.1,328755.0
2017/05,Saskatchewan,"Propane, butane, and other products",Closing inventory,Cubic metres,v107705410,5.2.8.1,319876.0
2017/06,Saskatchewan,"Propane, butane, and other products",Closing inventory,Cubic metres,v107705410,5.2.8.1,312635.0
2017/07,Saskatchewan,"Propane, butane, and other products",Closing inventory,Cubic metres,v107705410,5.2.8.1,493205.0
2017/08,Saskatchewan,"Propane, butane, and other products",Closing inventory,Cubic metres,v107705410,5.2.8.1,529834.0
2017/09,Saskatchewan,"Propane, butane, and other products",Closing inventory,Cubic metres,v107705410,5.2.8.1,553143.0
2017/10,Saskatchewan,"Propane, butane, and other products",Closing inventory,Cubic metres,v107705410,5.2.8.1,553143.0
